498	-10	1880		
497	-11	1890		
497	-11	1900		
496	-12	1910		
497	-11	1920		
497	-11	1930		
497	-11	1940		
497	-11	1950		
497	-11	1960		
497	-11	1970		
498	-10	1980		
497	-11	1990		
498	-10	2000		
497	-11	2010		
497	-11	2020		
496	-12	2030		
496	-12	2040		
495	-13	2050		
495	-13	2060		
495	-13	2070		
494	-14	2080		
494	-14	2090		
493	-15	2100		
494	-14	2110		
495	-13	2120		
495	-13	2130		
495	-13	2140		
498	-10	2150		
500	-8	2160		
505	-3	2170		
509	1	2180		
515	7	2190		
521	13	2200		
526	18	2210		
530	22	2220		
534	26	2230		
537	29	2240		
538	30	2250		
537	29	2260		
536	28	2270		
533	25	2280		
530	22	2290		
527	19	2300		
523	15	2310		
520	12	2320		
518	10	2330		
517	9	2340		
516	8	2350		
514	6	2360		
513	5	2370		
511	3	2380		
511	3	2390		
510	2	2400		
510	2	2410		
510	2	2420		
510	2	2430		
511	3	2440		
511	3	2450		
511	3	2460		
511	3	2470		
512	4	2480		
512	4	2490		
511	3	2500		
510	2	2510		
509	1	2520		
508	0	2530		
507	-1	2540		
506	-2	2550		
504	-4	2560		
503	-5	2570		
502	-6	2580		
502	-6	2590		
500	-8	2600		
499	-9	2610		
498	-10	2620		
498	-10	2630		
498	-10	2640		
499	-9	2650		
499	-9	2660		
500	-8	2670		
499	-9	2680		
500	-8	2690		
501	-7	2700		
503	-5	2710		
504	-4	2720		
504	-4	2730		
503	-5	2740		
502	-6	2750		
502	-6	2760		
501	-7	2770		
501	-7	2780		
500	-8	2790		
499	-9	2800		
498	-10	2810		
497	-11	2820		
496	-12	2830		
497	-11	2840		
497	-11	2850		
496	-12	2860		
497	-11	2870		
497	-11	2880		
497	-11	2890		
497	-11	2900		
496	-12	2910		
496	-12	2920		
496	-12	2930		
496	-12	2940		
495	-13	2950		
494	-14	2960		
494	-14	2970		
494	-14	2980		
495	-13	2990		
495	-13	3000		
496	-12	3010		
495	-13	3020		
496	-12	3030		
495	-13	3040		
495	-13	3050		
494	-14	3060		
494	-14	3070		
494	-14	3080		
494	-14	3090		
495	-13	3100		
497	-11	3110		
499	-9	3120		
503	-5	3130		
508	0	3140		
513	5	3150		
518	10	3160		
523	15	3170		
528	20	3180		
532	24	3190		
534	26	3200		
535	27	3210		
536	28	3220		
534	26	3230		
532	24	3240		
529	21	3250		
525	17	3260		
522	14	3270		
519	11	3280		
515	7	3290		
513	5	3300		
511	3	3310		
510	2	3320		
508	0	3330		
507	-1	3340		
506	-2	3350		
506	-2	3360		
507	-1	3370		
507	-1	3380		
508	0	3390		
508	0	3400		
510	2	3410		
510	2	3420		
510	2	3430		
510	2	3440		
510	2	3450		
510	2	3460		
510	2	3470		
510	2	3480		
510	2	3490		
509	1	3500		
508	0	3510		
507	-1	3520		
506	-2	3530		
505	-3	3540		
503	-5	3550		
502	-6	3560		
501	-7	3570		
500	-8	3580		
499	-9	3590		
500	-8	3600		
500	-8	3610		
501	-7	3620		
500	-8	3630		
501	-7	3640		
501	-7	3650		
502	-6	3660		
501	-7	3670		
501	-7	3680		
500	-8	3690		
500	-8	3700		
500	-8	3710		
500	-8	3720		
499	-9	3730		
500	-8	3740		
499	-9	3750		
499	-9	3760		
499	-9	3770		
499	-9	3780		
499	-9	3790		
498	-10	3800		
498	-10	3810		
497	-11	3820		
495	-13	3830		
495	-13	3840		
496	-12	3850		
495	-13	3860		
495	-13	3870		
495	-13	3880		
496	-12	3890		
495	-13	3900		
495	-13	3910		
495	-13	3920		
494	-14	3930		
493	-15	3940		
493	-15	3950		
493	-15	3960		
494	-14	3970		
493	-15	3980		
493	-15	3990		
492	-16	4000		
492	-16	4010		
493	-15	4020		
491	-17	4030		
493	-15	4040		
494	-14	4050		
499	-9	4060		
505	-3	4070		
511	3	4080		
517	9	4090		
522	14	4100		
527	19	4110		
530	22	4120		
532	24	4130		
533	25	4140		
532	24	4150		
531	23	4160		
528	20	4170		
525	17	4180		
521	13	4190		
518	10	4200		
515	7	4210		
512	4	4220		
509	1	4230		
507	-1	4240		
507	-1	4250		
505	-3	4260		
504	-4	4270		
503	-5	4280		
504	-4	4290		
504	-4	4300		
505	-3	4310		
505	-3	4320		
506	-2	4330		
507	-1	4340		
509	1	4350		
510	2	4360		
511	3	4370		
510	2	4380		
510	2	4390		
509	1	4400		
508	0	4410		
508	0	4420		
507	-1	4430		
505	-3	4440		
503	-5	4450		
502	-6	4460		
501	-7	4470		
501	-7	4480		
499	-9	4490		
499	-9	4500		
498	-10	4510		
498	-10	4520		
498	-10	4530		
498	-10	4540		
497	-11	4550		
497	-11	4560		
497	-11	4570		
497	-11	4580		
498	-10	4590		
499	-9	4600		
499	-9	4610		
500	-8	4620		
500	-8	4630		
500	-8	4640		
501	-7	4650		
501	-7	4660		
501	-7	4670		
500	-8	4680		
500	-8	4690		
499	-9	4700		
498	-10	4710		
498	-10	4720		
498	-10	4730		
496	-12	4740		
496	-12	4750		
496	-12	4760		
495	-13	4770		
494	-14	4780		
493	-15	4790		
493	-15	4800		
493	-15	4810		
493	-15	4820		
493	-15	4830		
494	-14	4840		
494	-14	4850		
495	-13	4860		
495	-13	4870		
497	-11	4880		
499	-9	4890		
501	-7	4900		
505	-3	4910		
510	2	4920		
513	5	4930		
518	10	4940		
522	14	4950		
527	19	4960		
529	21	4970		
531	23	4980		
531	23	4990		
531	23	5000		
529	21	5010		
527	19	5020		
524	16	5030		
521	13	5040		
517	9	5050		
514	6	5060		
512	4	5070		
509	1	5080		
508	0	5090		
507	-1	5100		
506	-2	5110		
505	-3	5120		
505	-3	5130		
504	-4	5140		
505	-3	5150		
505	-3	5160		
507	-1	5170		
508	0	5180		
510	2	5190		
510	2	5200		
511	3	5210		
511	3	5220		
512	4	5230		
511	3	5240		
510	2	5250		
509	1	5260		
507	-1	5270		
506	-2	5280		
506	-2	5290		
505	-3	5300		
505	-3	5310		
504	-4	5320		
503	-5	5330		
503	-5	5340		
502	-6	5350		
502	-6	5360		
501	-7	5370		
501	-7	5380		
500	-8	5390		
499	-9	5400		
499	-9	5410		
499	-9	5420		
499	-9	5430		
499	-9	5440		
499	-9	5450		
499	-9	5460		
499	-9	5470		
498	-10	5480		
498	-10	5490		
498	-10	5500		
498	-10	5510		
498	-10	5520		
498	-10	5530		
498	-10	5540		
498	-10	5550		
498	-10	5560		
499	-9	5570		
499	-9	5580		
500	-8	5590		
500	-8	5600		
500	-8	5610		
500	-8	5620		
500	-8	5630		
500	-8	5640		
500	-8	5650		
499	-9	5660		
499	-9	5670		
498	-10	5680		
497	-11	5690		
496	-12	5700		
495	-13	5710		
495	-13	5720		
494	-14	5730		
494	-14	5740		
495	-13	5750		
497	-11	5760		
499	-9	5770		
503	-5	5780		
508	0	5790		
514	6	5800		
520	12	5810		
526	18	5820		
530	22	5830		
535	27	5840		
538	30	5850		
540	32	5860		
539	31	5870		
538	30	5880		
536	28	5890		
532	24	5900		
530	22	5910		
526	18	5920		
524	16	5930		
521	13	5940		
519	11	5950		
517	9	5960		
516	8	5970		
515	7	5980		
514	6	5990		
513	5	6000		
513	5	6010		
513	5	6020		
513	5	6030		
513	5	6040		
514	6	6050		
514	6	6060		
516	8	6070		
516	8	6080		
517	9	6090		
518	10	6100		
517	9	6110		
518	10	6120		
517	9	6130		
517	9	6140		
515	7	6150		
514	6	6160		
513	5	6170		
511	3	6180		
510	2	6190		
509	1	6200		
508	0	6210		
507	-1	6220		
506	-2	6230		
506	-2	6240		
505	-3	6250		
505	-3	6260		
504	-4	6270		
504	-4	6280		
505	-3	6290		
505	-3	6300		
506	-2	6310		
505	-3	6320		
505	-3	6330		
505	-3	6340		
505	-3	6350		
505	-3	6360		
506	-2	6370		
505	-3	6380		
505	-3	6390		
504	-4	6400		
504	-4	6410		
504	-4	6420		
503	-5	6430		
502	-6	6440		
501	-7	6450		
501	-7	6460		
501	-7	6470		
501	-7	6480		
502	-6	6490		
502	-6	6500		
502	-6	6510		
503	-5	6520		
502	-6	6530		
502	-6	6540		
501	-7	6550		
500	-8	6560		
500	-8	6570		
500	-8	6580		
500	-8	6590		
501	-7	6600		
501	-7	6610		
501	-7	6620		
503	-5	6630		
506	-2	6640		
510	2	6650		
515	7	6660		
522	14	6670		
528	20	6680		
534	26	6690		
539	31	6700		
542	34	6710		
545	37	6720		
547	39	6730		
547	39	6740		
545	37	6750		
543	35	6760		
540	32	6770		
537	29	6780		
534	26	6790		
531	23	6800		
529	21	6810		
526	18	6820		
524	16	6830		
522	14	6840		
521	13	6850		
520	12	6860		
519	11	6870		
517	9	6880		
517	9	6890		
517	9	6900		
518	10	6910		
518	10	6920		
518	10	6930		
518	10	6940		
518	10	6950		
519	11	6960		
518	10	6970		
519	11	6980		
519	11	6990		
519	11	7000		
518	10	7010		
518	10	7020		
516	8	7030		
516	8	7040		
515	7	7050		
514	6	7060		
512	4	7070		
511	3	7080		
510	2	7090		
509	1	7100		
508	0	7110		
507	-1	7120		
507	-1	7130		
506	-2	7140		
506	-2	7150		
506	-2	7160		
506	-2	7170		
506	-2	7180		
506	-2	7190		
506	-2	7200		
506	-2	7210		
506	-2	7220		
507	-1	7230		
506	-2	7240		
506	-2	7250		
506	-2	7260		
506	-2	7270		
505	-3	7280		
506	-2	7290		
505	-3	7300		
505	-3	7310		
504	-4	7320		
504	-4	7330		
504	-4	7340		
504	-4	7350		
505	-3	7360		
504	-4	7370		
504	-4	7380		
504	-4	7390		
503	-5	7400		
502	-6	7410		
502	-6	7420		
501	-7	7430		
500	-8	7440		
499	-9	7450		
499	-9	7460		
498	-10	7470		
499	-9	7480		
499	-9	7490		
500	-8	7500		
501	-7	7510		
504	-4	7520		
506	-2	7530		
510	2	7540		
515	7	7550		
520	12	7560		
526	18	7570		
531	23	7580		
536	28	7590		
540	32	7600		
543	35	7610		
544	36	7620		
545	37	7630		
543	35	7640		
542	34	7650		
539	31	7660		
535	27	7670		
531	23	7680		
528	20	7690		
524	16	7700		
521	13	7710		
519	11	7720		
517	9	7730		
514	6	7740		
513	5	7750		
511	3	7760		
511	3	7770		
512	4	7780		
512	4	7790		
513	5	7800		
513	5	7810		
514	6	7820		
515	7	7830		
517	9	7840		
518	10	7850		
519	11	7860		
519	11	7870		
518	10	7880		
517	9	7890		
517	9	7900		
516	8	7910		
515	7	7920		
513	5	7930		
512	4	7940		
510	2	7950		
509	1	7960		
507	-1	7970		
506	-2	7980		
504	-4	7990		
503	-5	8000		
502	-6	8010		
502	-6	8020		
502	-6	8030		
502	-6	8040		
502	-6	8050		
503	-5	8060		
504	-4	8070		
504	-4	8080		
505	-3	8090		
505	-3	8100		
506	-2	8110		
505	-3	8120		
505	-3	8130		
504	-4	8140		
503	-5	8150		
502	-6	8160		
502	-6	8170		
501	-7	8180		
500	-8	8190		
500	-8	8200		
499	-9	8210		
499	-9	8220		
499	-9	8230		
499	-9	8240		
499	-9	8250		
500	-8	8260		
499	-9	8270		
500	-8	8280		
499	-9	8290		
499	-9	8300		
500	-8	8310		
499	-9	8320		
499	-9	8330		
500	-8	8340		
501	-7	8350		
502	-6	8360		
503	-5	8370		
507	-1	8380		
511	3	8390		
516	8	8400		
522	14	8410		
527	19	8420		
531	23	8430		
535	27	8440		
538	30	8450		
540	32	8460		
540	32	8470		
539	31	8480		
537	29	8490		
534	26	8500		
531	23	8510		
527	19	8520		
524	16	8530		
520	12	8540		
519	11	8550		
516	8	8560		
515	7	8570		
512	4	8580		
511	3	8590		
510	2	8600		
509	1	8610		
509	1	8620		
509	1	8630		
509	1	8640		
509	1	8650		
511	3	8660		
512	4	8670		
513	5	8680		
513	5	8690		
514	6	8700		
514	6	8710		
515	7	8720		
514	6	8730		
514	6	8740		
512	4	8750		
510	2	8760		
509	1	8770		
508	0	8780		
506	-2	8790		
505	-3	8800		
504	-4	8810		
502	-6	8820		
501	-7	8830		
500	-8	8840		
500	-8	8850		
500	-8	8860		
500	-8	8870		
501	-7	8880		
501	-7	8890		
501	-7	8900		
501	-7	8910		
501	-7	8920		
501	-7	8930		
500	-8	8940		
501	-7	8950		
501	-7	8960		
500	-8	8970		
501	-7	8980		
500	-8	8990		
500	-8	9000		
500	-8	9010		
499	-9	9020		
499	-9	9030		
500	-8	9040		
499	-9	9050		
499	-9	9060		
498	-10	9070		
498	-10	9080		
497	-11	9090		
497	-11	9100		
496	-12	9110		
496	-12	9120		
495	-13	9130		
496	-12	9140		
495	-13	9150		
495	-13	9160		
495	-13	9170		
495	-13	9180		
495	-13	9190		
496	-12	9200		
499	-9	9210		
503	-5	9220		
508	0	9230		
513	5	9240		
519	11	9250		
525	17	9260		
531	23	9270		
536	28	9280		
539	31	9290		
542	34	9300		
544	36	9310		
542	34	9320		
541	33	9330		
539	31	9340		
537	29	9350		
533	25	9360		
530	22	9370		
526	18	9380		
524	16	9390		
521	13	9400		
520	12	9410		
517	9	9420		
514	6	9430		
512	4	9440		
511	3	9450		
511	3	9460		
511	3	9470		
511	3	9480		
512	4	9490		
513	5	9500		
513	5	9510		
514	6	9520		
514	6	9530		
515	7	9540		
514	6	9550		
514	6	9560		
514	6	9570		
514	6	9580		
512	4	9590		
512	4	9600		
511	3	9610		
511	3	9620		
509	1	9630		
507	-1	9640		
506	-2	9650		
505	-3	9660		
504	-4	9670		
503	-5	9680		
503	-5	9690		
502	-6	9700		
502	-6	9710		
502	-6	9720		
502	-6	9730		
501	-7	9740		
502	-6	9750		
501	-7	9760		
502	-6	9770		
501	-7	9780		
502	-6	9790		
502	-6	9800		
502	-6	9810		
502	-6	9820		
502	-6	9830		
502	-6	9840		
501	-7	9850		
501	-7	9860		
501	-7	9870		
501	-7	9880		
501	-7	9890		
501	-7	9900		
501	-7	9910		
500	-8	9920		
500	-8	9930		
500	-8	9940		
499	-9	9950		
499	-9	9960		
498	-10	9970		
499	-9	9980		
498	-10	9990		
499	-9	10000		
499	-9	10010		
499	-9	10020		
499	-9	10030		
499	-9	10040		
499	-9	10050		
499	-9	10060		
498	-10	10070		
498	-10	10080		
498	-10	10090		
498	-10	10100		
499	-9	10110		
499	-9	10120		
502	-6	10130		
505	-3	10140		
510	2	10150		
515	7	10160		
521	13	10170		
527	19	10180		
533	25	10190		
537	29	10200		
540	32	10210		
541	33	10220		
543	35	10230		
541	33	10240		
540	32	10250		
537	29	10260		
534	26	10270		
530	22	10280		
527	19	10290		
525	17	10300		
522	14	10310		
520	12	10320		
518	10	10330		
516	8	10340		
516	8	10350		
515	7	10360		
514	6	10370		
514	6	10380		
514	6	10390		
515	7	10400		
515	7	10410		
515	7	10420		
516	8	10430		
517	9	10440		
517	9	10450		
518	10	10460		
517	9	10470		
516	8	10480		
515	7	10490		
514	6	10500		
513	5	10510		
512	4	10520		
511	3	10530		
509	1	10540		
509	1	10550		
507	-1	10560		
507	-1	10570		
506	-2	10580		
506	-2	10590		
505	-3	10600		
505	-3	10610		
504	-4	10620		
505	-3	10630		
505	-3	10640		
506	-2	10650		
505	-3	10660		
506	-2	10670		
505	-3	10680		
505	-3	10690		
505	-3	10700		
505	-3	10710		
505	-3	10720		
505	-3	10730		
506	-2	10740		
506	-2	10750		
506	-2	10760		
506	-2	10770		
507	-1	10780		
506	-2	10790		
506	-2	10800		
505	-3	10810		
505	-3	10820		
504	-4	10830		
505	-3	10840		
505	-3	10850		
506	-2	10860		
505	-3	10870		
505	-3	10880		
504	-4	10890		
503	-5	10900		
503	-5	10910		
502	-6	10920		
504	-4	10930		
506	-2	10940		
511	3	10950		
516	8	10960		
523	15	10970		
529	21	10980		
536	28	10990		
541	33	11000		
546	38	11010		
549	41	11020		
552	44	11030		
553	45	11040		
552	44	11050		
549	41	11060		
547	39	11070		
543	35	11080		
538	30	11090		
535	27	11100		
532	24	11110		
529	21	11120		
526	18	11130		
524	16	11140		
521	13	11150		
520	12	11160		
518	10	11170		
517	9	11180		
516	8	11190		
517	9	11200		
517	9	11210		
517	9	11220		
518	10	11230		
519	11	11240		
519	11	11250		
520	12	11260		
521	13	11270		
521	13	11280		
521	13	11290		
522	14	11300		
520	12	11310		
520	12	11320		
518	10	11330		
516	8	11340		
515	7	11350		
512	4	11360		
511	3	11370		
509	1	11380		
508	0	11390		
506	-2	11400		
505	-3	11410		
503	-5	11420		
503	-5	11430		
502	-6	11440		
502	-6	11450		
501	-7	11460		
501	-7	11470		
502	-6	11480		
502	-6	11490		
502	-6	11500		
502	-6	11510		
501	-7	11520		
501	-7	11530		
501	-7	11540		
501	-7	11550		
501	-7	11560		
500	-8	11570		
500	-8	11580		
500	-8	11590		
501	-7	11600		
500	-8	11610		
500	-8	11620		
499	-9	11630		
499	-9	11640		
498	-10	11650		
499	-9	11660		
498	-10	11670		
498	-10	11680		
498	-10	11690		
498	-10	11700		
497	-11	11710		
499	-9	11720		
501	-7	11730		
505	-3	11740		
509	1	11750		
515	7	11760		
522	14	11770		
530	22	11780		
538	30	11790		
544	36	11800		
548	40	11810		
551	43	11820		
553	45	11830		
552	44	11840		
551	43	11850		
548	40	11860		
544	36	11870		
540	32	11880		
537	29	11890		
534	26	11900		
531	23	11910		
527	19	11920		
524	16	11930		
522	14	11940		
521	13	11950		
519	11	11960		
519	11	11970		
519	11	11980		
518	10	11990		
518	10	12000		
518	10	12010		
518	10	12020		
518	10	12030		
519	11	12040		
519	11	12050		
519	11	12060		
518	10	12070		
518	10	12080		
517	9	12090		
517	9	12100		
515	7	12110		
514	6	12120		
512	4	12130		
511	3	12140		
509	1	12150		
507	-1	12160		
505	-3	12170		
502	-6	12180		
501	-7	12190		
500	-8	12200		
500	-8	12210		
498	-10	12220		
498	-10	12230		
498	-10	12240		
498	-10	12250		
498	-10	12260		
499	-9	12270		
499	-9	12280		
499	-9	12290		
500	-8	12300		
500	-8	12310		
501	-7	12320		
501	-7	12330		
501	-7	12340		
502	-6	12350		
502	-6	12360		
503	-5	12370		
502	-6	12380		
502	-6	12390		
503	-5	12400		
501	-7	12410		
501	-7	12420		
501	-7	12430		
500	-8	12440		
499	-9	12450		
499	-9	12460		
498	-10	12470		
498	-10	12480		
496	-12	12490		
496	-12	12500		
495	-13	12510		
494	-14	12520		
493	-15	12530		
492	-16	12540		
491	-17	12550		
491	-17	12560		
492	-16	12570		
493	-15	12580		
495	-13	12590		
499	-9	12600		
505	-3	12610		
512	4	12620		
520	12	12630		
528	20	12640		
535	27	12650		
541	33	12660		
546	38	12670		
548	40	12680		
550	42	12690		
549	41	12700		
547	39	12710		
543	35	12720		
539	31	12730		
534	26	12740		
530	22	12750		
525	17	12760		
523	15	12770		
520	12	12780		
518	10	12790		
516	8	12800		
514	6	12810		
513	5	12820		
512	4	12830		
512	4	12840		
512	4	12850		
513	5	12860		
513	5	12870		
513	5	12880		
512	4	12890		
512	4	12900		
511	3	12910		
510	2	12920		
509	1	12930		
509	1	12940		
508	0	12950		
507	-1	12960		
506	-2	12970		
506	-2	12980		
505	-3	12990		
504	-4	13000		
503	-5	13010		
502	-6	13020		
501	-7	13030		
500	-8	13040		
499	-9	13050		
498	-10	13060		
498	-10	13070		
498	-10	13080		
497	-11	13090		
496	-12	13100		
495	-13	13110		
493	-15	13120		
494	-14	13130		
496	-12	13140		
497	-11	13150		
497	-11	13160		
498	-10	13170		
497	-11	13180		
497	-11	13190		
496	-12	13200		
496	-12	13210		
495	-13	13220		
495	-13	13230		
495	-13	13240		
494	-14	13250		
494	-14	13260		
494	-14	13270		
494	-14	13280		
493	-15	13290		
493	-15	13300		
492	-16	13310		
492	-16	13320		
492	-16	13330		
492	-16	13340		
493	-15	13350		
493	-15	13360		
494	-14	13370		
494	-14	13380		
494	-14	13390		
495	-13	13400		
495	-13	13410		
495	-13	13420		
495	-13	13430		
494	-14	13440		
494	-14	13450		
495	-13	13460		
496	-12	13470		
498	-10	13480		
502	-6	13490		
506	-2	13500		
512	4	13510		
517	9	13520		
524	16	13530		
529	21	13540		
535	27	13550		
539	31	13560		
542	34	13570		
543	35	13580		
543	35	13590		
540	32	13600		
538	30	13610		
534	26	13620		
530	22	13630		
526	18	13640		
521	13	13650		
518	10	13660		
514	6	13670		
510	2	13680		
507	-1	13690		
505	-3	13700		
503	-5	13710		
503	-5	13720		
503	-5	13730		
504	-4	13740		
506	-2	13750		
508	0	13760		
509	1	13770		
512	4	13780		
512	4	13790		
514	6	13800		
515	7	13810		
516	8	13820		
515	7	13830		
514	6	13840		
513	5	13850		
511	3	13860		
509	1	13870		
507	-1	13880		
504	-4	13890		
502	-6	13900		
500	-8	13910		
497	-11	13920		
495	-13	13930		
493	-15	13940		
491	-17	13950		
491	-17	13960		
492	-16	13970		
492	-16	13980		
494	-14	13990		
494	-14	14000		
496	-12	14010		
497	-11	14020		
498	-10	14030		
499	-9	14040		
500	-8	14050		
501	-7	14060		
502	-6	14070		
502	-6	14080		
501	-7	14090		
502	-6	14100		
501	-7	14110		
501	-7	14120		
500	-8	14130		
500	-8	14140		
499	-9	14150		
498	-10	14160		
496	-12	14170		
495	-13	14180		
493	-15	14190		
493	-15	14200		
493	-15	14210		
493	-15	14220		
493	-15	14230		
493	-15	14240		
493	-15	14250		
493	-15	14260		
492	-16	14270		
492	-16	14280		
492	-16	14290		
491	-17	14300		
491	-17	14310		
490	-18	14320		
491	-17	14330		
492	-16	14340		
495	-13	14350		
499	-9	14360		
504	-4	14370		
508	0	14380		
514	6	14390		
519	11	14400		
525	17	14410		
529	21	14420		
534	26	14430		
536	28	14440		
538	30	14450		
537	29	14460		
535	27	14470		
532	24	14480		
528	20	14490		
524	16	14500		
519	11	14510		
516	8	14520		
512	4	14530		
509	1	14540		
506	-2	14550		
504	-4	14560		
501	-7	14570		
501	-7	14580		
500	-8	14590		
500	-8	14600		
501	-7	14610		
503	-5	14620		
504	-4	14630		
506	-2	14640		
506	-2	14650		
508	0	14660		
509	1	14670		
510	2	14680		
510	2	14690		
510	2	14700		
511	3	14710		
509	1	14720		
508	0	14730		
506	-2	14740		
504	-4	14750		
502	-6	14760		
501	-7	14770		
499	-9	14780		
498	-10	14790		
495	-13	14800		
494	-14	14810		
492	-16	14820		
492	-16	14830		
491	-17	14840		
491	-17	14850		
491	-17	14860		
492	-16	14870		
492	-16	14880		
493	-15	14890		
494	-14	14900		
494	-14	14910		
495	-13	14920		
496	-12	14930		
496	-12	14940		
497	-11	14950		
497	-11	14960		
496	-12	14970		
496	-12	14980		
496	-12	14990		
496	-12	15000		
496	-12	15010		
495	-13	15020		
494	-14	15030		
493	-15	15040		
490	-18	15050		
489	-19	15060		
488	-20	15070		
489	-19	15080		
490	-18	15090		
491	-17	15100		
491	-17	15110		
490	-18	15120		
490	-18	15130		
489	-19	15140		
490	-18	15150		
489	-19	15160		
489	-19	15170		
488	-20	15180		
489	-19	15190		
491	-17	15200		
493	-15	15210		
496	-12	15220		
501	-7	15230		
506	-2	15240		
512	4	15250		
516	8	15260		
521	13	15270		
524	16	15280		
527	19	15290		
528	20	15300		
528	20	15310		
527	19	15320		
524	16	15330		
522	14	15340		
518	10	15350		
516	8	15360		
512	4	15370		
509	1	15380		
505	-3	15390		
503	-5	15400		
500	-8	15410		
499	-9	15420		
496	-12	15430		
496	-12	15440		
495	-13	15450		
496	-12	15460		
497	-11	15470		
498	-10	15480		
500	-8	15490		
501	-7	15500		
502	-6	15510		
504	-4	15520		
504	-4	15530		
505	-3	15540		
506	-2	15550		
506	-2	15560		
506	-2	15570		
505	-3	15580		
504	-4	15590		
504	-4	15600		
502	-6	15610		
501	-7	15620		
500	-8	15630		
498	-10	15640		
497	-11	15650		
496	-12	15660		
495	-13	15670		
494	-14	15680		
493	-15	15690		
493	-15	15700		
493	-15	15710		
492	-16	15720		
492	-16	15730		
491	-17	15740		
492	-16	15750		
492	-16	15760		
492	-16	15770		
492	-16	15780		
493	-15	15790		
493	-15	15800		
494	-14	15810		
495	-13	15820		
495	-13	15830		
496	-12	15840		
496	-12	15850		
497	-11	15860		
498	-10	15870		
498	-10	15880		
497	-11	15890		
497	-11	15900		
496	-12	15910		
496	-12	15920		
494	-14	15930		
494	-14	15940		
494	-14	15950		
494	-14	15960		
494	-14	15970		
493	-15	15980		
493	-15	15990		
491	-17	16000		
491	-17	16010		
490	-18	16020		
491	-17	16030		
491	-17	16040		
493	-15	16050		
496	-12	16060		
498	-10	16070		
501	-7	16080		
506	-2	16090		
509	1	16100		
514	6	16110		
517	9	16120		
519	11	16130		
521	13	16140		
522	14	16150		
521	13	16160		
520	12	16170		
518	10	16180		
516	8	16190		
513	5	16200		
510	2	16210		
507	-1	16220		
504	-4	16230		
502	-6	16240		
499	-9	16250		
497	-11	16260		
495	-13	16270		
494	-14	16280		
493	-15	16290		
494	-14	16300		
493	-15	16310		
495	-13	16320		
496	-12	16330		
498	-10	16340		
500	-8	16350		
503	-5	16360		
505	-3	16370		
506	-2	16380		
507	-1	16390		
507	-1	16400		
508	0	16410		
507	-1	16420		
507	-1	16430		
506	-2	16440		
504	-4	16450		
503	-5	16460		
501	-7	16470		
499	-9	16480		
498	-10	16490		
496	-12	16500		
496	-12	16510		
495	-13	16520		
494	-14	16530		
494	-14	16540		
494	-14	16550		
493	-15	16560		
494	-14	16570		
493	-15	16580		
493	-15	16590		
494	-14	16600		
